Player,Team,3PAr,2P%,eFG%,TS%,FTr,OWS,OBPM,USG%,AST%,TOV%,On-Off,STL%,BLK%,DBPM,TRB%,DWS,VORP,WS/48
Dyson Daniels,ATL,-0.8148819295662727,-0.17059563949138576,-0.3272535519466669,-0.6943182078053581,-0.6118183740321111,-0.2676099964788012,-0.41639739112427954,0.005105760682031917,0.5813570136037121,0.2710380142268338,0.21033927314271256,3.7823680368260515,-0.023457264887507864,1.9968001468600136,-0.28958033463569877,2.5566439998823216,1.7310625256973913,-0.21154143276144477
Elfrid Payton,NOP,-1.8751353655634642,-0.4346908121655506,-0.8086956706300568,-1.3605740108623916,-1.691802157526843,-1.16451781709992,-0.8926087721338147,0.29102835887583595,4.946607472396366,4.981076394790918,0.6947683903672343,2.561928372159688,0.20673669454190313,0.3934345478102973,-0.28958033463569877,-1.2402534071235423,-0.631399769407949,-1.7840170007796843
Fred VanVleet,HOU,0.8031570097163979,-1.2395522907915761,-1.0666110913533013,-1.1014745318957675,-0.566056349307758,0.8086793882665413,0.16563874122070793,-0.09700945295861223,1.2129848934933243,-0.5878513375230873,0.5217579913584766,0.8838238332434389,-0.48384518374633,1.1149490673826696,-0.9425555990103132,1.7710790191224877,1.4531257850967632,0.5067498760863932
Gabe Vincent,LAL,1.282575954689041,-0.1831716000949174,-0.44761408161751437,-0.8793892642100897,-1.6368877278576193,-0.9851362529756962,-1.9508562854883376,-1.0364694184525383,-0.6117178706322224,-0.8095002024908091,-0.4644012829914427,-0.03150591525633298,-0.6564906533183883,-0.007406851952131811,-1.5737650212391072,-0.3237609295704026,-1.6041783615101477,-1.1627920850193922
Garrison Mathews,ATL,1.9371672064786114,-1.428191699844551,0.34332654193376705,0.6752076095896529,0.7884995825330915,-0.17791921441668937,-0.1518355127856489,-0.4442011793368022,-0.5415369950889322,-0.6986757700069481,-0.4644012829914427,-0.3366158314229236,-0.2536512243169189,-0.48841653166704674,-1.0078531254477745,-0.8474709167436252,-0.4924313991076348,-0.11447503967389902
Gary Harris,ORL,1.5268952247231766,-0.5730263788043989,-0.894667477537805,-1.3235597995814452,-1.170115075669218,-1.0748270350378082,-1.7921191584851592,-1.8125450421214335,-1.1731648749785444,-0.44932079691826127,0.7120694302681102,0.27360400091025766,-0.13855424460221338,1.0347807874301838,-1.203745704760159,-0.5856159231570139,-0.7703681397082631,-0.8133530699042277
Gary Payton II,GSW,-0.47836670857585967,1.9673176631089937,1.4437656703529438,1.2304207788038475,-0.7857140679846528,0.27053469589387,0.16563874122070793,-0.4237781366086731,0.0058738341487318164,-0.4216146887972962,1.1099933479882529,1.3414887074933255,-0.08100575474486069,1.355453907240127,0.015141455405788073,0.19994905760282,0.3413788226942499,1.1668013490817037
Gary Trent Jr.,MIL,0.9875489116289531,-0.937729236306817,0.3777152646968663,0.24954417985877045,-1.0053717866615473,-0.0882284323545774,-0.46930976679200576,-0.260393794783643,-0.9766584234573317,-1.5575651217568696,-0.6201106420993246,0.27360400091025766,-1.0593300823198577,-0.3280799717620751,-1.160214020468518,0.33087655439612546,-0.4924313991076348,-0.34743438308400854
Goga Bitadze,ORL,-1.6123769053380732,1.5271590419853869,1.4093769475898446,1.2674349900847937,1.4840823583432576,1.0777517344528769,0.16563874122070793,-0.7913929057149921,0.1602717603439703,1.1576334740977205,0.7293704701689859,-0.18406087333962814,2.796418738122778,2.157136706764985,1.7999405113630678,1.7710790191224877,1.3141574147964488,1.7491997076069776
Gradey Dick,TOR,0.3467870524828242,-0.9503051969103486,-0.843084393393156,-0.5832755739625193,0.11122161661266657,-0.8057546888514724,-0.6280468937951842,0.5973739997977684,-0.6257540457408804,-0.4216146887972962,-0.5336054425949458,-0.3366158314229236,-0.8291361228904466,-1.290099331191905,-0.8119605461353904,-0.3237609295704026,-1.3262416209095196,-1.2016186422544104
